shipment_id,supplier,product,distance_km,order_quantity,supplier_reliability,historical_delay_rate,lead_time_days,inventory_level,supplier_capacity,shipping_cost,weather_risk,demand_forecast,delay
SHP04262,Supplier_D,Displays,4080,447,0.76,0.12,22,1927,5444,10506.95,0.79,162,0
SHP04263,Supplier_C,Batteries,4602,1569,0.88,0.23,5,1076,8547,18232.56,0.55,2849,0
SHP04264,Supplier_A,Microchips,3484,269,0.94,0.25,29,585,2446,7325.7,0.9,654,1
SHP04265,Supplier_A,Batteries,1825,222,0.77,0.15,24,650,3402,7049.52,0.12,2754,1
SHP04266,Supplier_C,Batteries,793,785,0.97,0.03,4,1037,6642,16485.26,0.79,2295,0
SHP04267,Supplier_A,Displays,3513,1463,0.97,0.05,2,655,2826,6715.75,0.56,1642,0
SHP04268,Supplier_D,Microchips,594,551,0.76,0.3,8,2797,8918,2020.19,0.23,1849,0
SHP04269,Supplier_A,Sensors,1047,1650,0.78,0.04,10,188,4847,4028.43,0.13,407,0
SHP04270,Supplier_D,Sensors,122,1862,0.9,0.22,3,2107,2092,19001.6,0.3,1928,0
SHP04271,Supplier_B,Processors,1228,810,0.98,0.08,8,1604,5677,18699.21,0.86,197,0
SHP04272,Supplier_B,Batteries,657,1333,0.91,0.1,11,179,2720,4883.84,0.79,1425,0
SHP04273,Supplier_B,Batteries,1716,180,0.83,0.11,3,450,1882,11293.29,0.65,1165,0
SHP04274,Supplier_B,Microchips,3830,1186,0.75,0.03,14,1294,1123,3178.68,0.09,2463,1
SHP04275,Supplier_A,Sensors,1756,847,0.83,0.08,4,691,4490,13656.21,0.95,853,1
SHP04276,Supplier_C,Processors,4273,848,0.88,0.23,14,486,6797,4113.46,0.31,1882,1
SHP04277,Supplier_A,Microchips,906,979,0.8,0.18,11,1473,1602,1470.91,0.61,2737,1
SHP04278,Supplier_D,Batteries,3412,772,0.85,0.28,13,1186,4831,16585.49,0.8,1759,0
SHP04279,Supplier_A,Sensors,4963,1093,0.74,0.04,27,1525,6460,6845.31,0.13,2124,0
SHP04280,Supplier_A,Processors,553,264,0.83,0.31,4,1628,9496,2616.19,0.65,1155,1
SHP04281,Supplier_D,Displays,3075,1383,0.73,0.35,29,107,7946,16761.13,0.03,778,1
SHP04282,Supplier_B,Sensors,2424,1324,0.71,0.03,21,1186,4228,15366.75,0.1,1405,1
SHP04283,Supplier_B,Processors,1547,537,0.95,0.34,7,749,7508,13833.29,0.72,1889,0
SHP04284,Supplier_B,Microchips,2661,1455,0.76,0.1,4,1195,3313,18269.35,0.16,2828,1
SHP04285,Supplier_C,Displays,2611,1482,0.87,0.25,26,2505,4289,10039.91,0.44,2540,0
SHP04286,Supplier_D,Processors,2971,1344,0.74,0.12,3,1533,7996,2997.1,0.25,2843,0
SHP04287,Supplier_D,Processors,462,1480,0.78,0.19,24,1158,5844,1696.25,0.42,1688,1
SHP04288,Supplier_A,Batteries,3554,1765,0.8,0.19,23,1691,3198,6709.6,0.08,2996,1
SHP04289,Supplier_C,Sensors,2898,1267,0.74,0.14,15,449,9877,2193.2,0.75,1047,1
SHP04290,Supplier_B,Batteries,4720,1514,0.71,0.26,16,2453,5235,10942.43,0.08,1199,1
SHP04291,Supplier_C,Displays,3553,362,0.95,0.22,19,2196,9246,782.73,0.84,1081,1
SHP04292,Supplier_D,Processors,3355,128,0.7,0.19,28,1594,4212,9153.38,0.66,506,1
SHP04293,Supplier_D,Batteries,1317,229,0.72,0.34,20,2615,5169,3979.98,0.42,2421,1
SHP04294,Supplier_A,Sensors,1585,1053,0.93,0.33,23,157,4206,7681.23,0.87,2888,0
SHP04295,Supplier_A,Displays,2203,724,0.78,0.34,11,2034,1641,13663.16,0.19,648,1
SHP04296,Supplier_D,Microchips,2636,1787,0.91,0.31,21,2047,5839,7343.79,0.26,1770,0
SHP04297,Supplier_B,Batteries,1955,63,0.74,0.1,18,201,7169,7156.13,0.14,2208,1
SHP04298,Supplier_B,Displays,4917,908,0.77,0.14,18,955,8655,19819.64,0.38,612,0
SHP04299,Supplier_C,Microchips,1307,295,0.87,0.1,20,899,1061,14516.89,0.99,1183,0
SHP04300,Supplier_D,Batteries,1548,1087,0.99,0.35,25,2846,2223,10520.3,0.16,1001,0
SHP04301,Supplier_D,Displays,1607,148,0.72,0.07,28,2042,1492,11797.83,0.83,2527,0
SHP04302,Supplier_B,Displays,1103,82,0.82,0.14,5,76,7822,12593.56,0.65,1962,0
SHP04303,Supplier_B,Batteries,1025,1509,0.71,0.09,12,168,7611,979.22,0.02,2494,0
SHP04304,Supplier_D,Displays,183,306,0.76,0.09,18,772,2139,2065.16,0.94,1899,1
SHP04305,Supplier_A,Processors,3842,83,0.96,0.1,25,2197,6490,13159.19,0.97,2546,0
SHP04306,Supplier_D,Batteries,4027,68,0.73,0.23,11,52,7794,7607.14,0.92,106,1
SHP04307,Supplier_D,Displays,1642,1737,0.95,0.05,23,855,2255,1581.16,0.5,1514,1
SHP04308,Supplier_B,Microchips,1085,1333,0.75,0.21,18,2042,3495,6301.51,0.22,1028,1
SHP04309,Supplier_B,Microchips,4331,1749,0.95,0.29,13,1179,4285,3040.53,0.39,2076,1
SHP04310,Supplier_A,Processors,1008,638,0.86,0.27,11,1303,3255,18368.12,0.61,1258,1
SHP04311,Supplier_A,Batteries,3008,1899,0.95,0.07,11,353,2125,4457.05,0.38,1143,1
SHP04312,Supplier_C,Displays,4785,1489,0.74,0.32,7,226,4881,3301.98,0.71,2474,1
SHP04313,Supplier_D,Displays,2837,186,0.92,0.27,18,133,5105,12710.29,0.8,1557,1
SHP04314,Supplier_B,Microchips,2686,408,0.9,0.02,27,312,2146,10677.28,0.21,753,1
SHP04315,Supplier_A,Processors,1243,1793,0.86,0.26,27,1269,1786,11730.68,0.4,1497,1
SHP04316,Supplier_C,Microchips,1431,803,0.94,0.26,20,2555,1258,9000.99,0.96,2290,1
SHP04317,Supplier_C,Microchips,3448,1652,0.89,0.18,3,2506,4849,9609.8,0.25,2541,0
SHP04318,Supplier_B,Processors,1653,1189,0.95,0.04,5,2303,7430,15686.55,0.35,582,1
SHP04319,Supplier_B,Batteries,2442,453,0.81,0.21,19,2917,7174,4788.48,0.04,1760,1
SHP04320,Supplier_C,Displays,1906,1275,0.87,0.27,28,851,5616,8232.32,0.33,2638,1
SHP04321,Supplier_A,Batteries,2200,1449,0.95,0.11,22,944,9180,19177.6,0.37,1050,1
SHP04322,Supplier_C,Sensors,905,299,0.76,0.24,5,922,1715,4204.72,0.1,511,1
SHP04323,Supplier_D,Sensors,4247,495,0.84,0.14,7,437,2643,6228.59,0.0,453,0
SHP04324,Supplier_D,Sensors,2875,1003,0.98,0.21,15,1885,1123,4235.56,0.58,2579,1
SHP04325,Supplier_B,Processors,171,327,0.84,0.15,8,2991,2773,899.66,0.3,102,0
SHP04326,Supplier_A,Microchips,127,161,0.77,0.12,13,2864,3177,5761.68,0.02,230,0
SHP04327,Supplier_A,Batteries,568,1916,0.8,0.3,3,2053,7889,1406.12,0.86,1198,0
SHP04328,Supplier_D,Displays,4083,1546,0.96,0.27,19,1081,2503,3516.36,0.58,1447,1
SHP04329,Supplier_C,Sensors,863,795,0.98,0.13,25,1699,6661,7572.3,0.17,2073,0
SHP04330,Supplier_B,Batteries,1524,737,0.98,0.16,14,1590,8094,904.06,0.87,1123,0
SHP04331,Supplier_C,Sensors,2348,441,0.9,0.25,14,499,3124,15182.65,0.25,259,1
SHP04332,Supplier_C,Sensors,3932,1018,0.85,0.29,26,391,4254,16013.99,0.23,2164,1
SHP04333,Supplier_C,Displays,4160,192,0.75,0.25,6,1146,3413,8522.57,0.89,1518,0
SHP04334,Supplier_A,Processors,4170,1105,0.74,0.2,8,909,5387,19700.99,0.18,455,1
SHP04335,Supplier_D,Microchips,1775,230,0.72,0.33,13,2218,7089,13740.38,0.88,1155,1
SHP04336,Supplier_A,Processors,659,628,0.71,0.28,26,351,6833,15002.57,0.8,2630,0
SHP04337,Supplier_D,Batteries,4574,1589,0.95,0.06,15,2981,1156,4249.86,0.31,2009,1
SHP04338,Supplier_B,Processors,3931,847,0.93,0.2,2,2069,6003,16830.03,0.03,1747,1
SHP04339,Supplier_B,Batteries,2018,318,0.86,0.16,25,930,6753,18928.4,0.08,2757,0
SHP04340,Supplier_C,Batteries,178,1309,0.99,0.28,11,2331,1917,5108.05,0.11,2920,0
SHP04341,Supplier_D,Microchips,3747,1350,0.98,0.03,27,115,7253,13886.05,0.89,956,1
SHP04342,Supplier_D,Displays,1131,602,0.89,0.16,26,279,2702,15065.35,0.4,895,0
SHP04343,Supplier_D,Microchips,2172,682,0.83,0.13,10,971,2665,6450.8,0.03,901,0
SHP04344,Supplier_C,Processors,4645,324,0.74,0.07,11,1882,6389,9762.68,0.56,441,0
SHP04345,Supplier_C,Batteries,1584,792,0.85,0.15,8,100,8163,2402.01,0.21,505,0
SHP04346,Supplier_B,Sensors,2345,1889,0.75,0.24,17,2756,6807,3875.35,0.24,1496,1
SHP04347,Supplier_A,Sensors,1650,135,0.82,0.14,29,436,3111,1700.63,0.16,1409,1
SHP04348,Supplier_D,Batteries,4885,1136,0.97,0.21,29,1111,4714,11423.23,0.76,2707,0
SHP04349,Supplier_D,Microchips,4782,453,0.8,0.22,13,802,7983,12692.63,0.0,676,0
SHP04350,Supplier_A,Displays,1929,241,0.74,0.21,13,1246,6110,18364.33,0.44,320,0
SHP04351,Supplier_D,Microchips,3851,1366,0.87,0.19,27,2590,3397,11072.6,0.09,2294,0
SHP04352,Supplier_C,Batteries,4822,1104,0.87,0.06,20,1841,6454,5581.92,0.55,1303,1
SHP04353,Supplier_C,Batteries,2131,1403,0.76,0.09,14,1528,2555,1659.73,0.35,1633,0
SHP04354,Supplier_D,Displays,4559,1731,0.76,0.28,22,2138,5502,17756.58,0.03,1420,0
SHP04355,Supplier_C,Processors,3956,156,0.99,0.19,19,1994,1343,9837.73,0.46,1472,1
SHP04356,Supplier_C,Processors,2282,1944,0.77,0.25,28,1202,2544,14877.78,0.57,590,1
SHP04357,Supplier_D,Displays,4569,671,0.94,0.21,27,1127,4996,785.66,0.25,2500,1
SHP04358,Supplier_B,Processors,2194,325,0.84,0.03,4,2183,7848,10018.71,0.77,1110,1
SHP04359,Supplier_A,Sensors,4003,1795,0.83,0.28,27,2393,9230,6851.59,0.37,2228,0
SHP04360,Supplier_C,Processors,3132,700,0.79,0.04,8,1288,5382,1091.46,0.75,969,1
SHP04361,Supplier_B,Processors,1648,1671,0.92,0.33,2,474,9046,15625.62,0.58,2852,1
SHP04362,Supplier_C,Processors,467,605,0.96,0.09,4,2286,5986,10501.58,0.87,2581,0
SHP04363,Supplier_C,Sensors,164,1155,0.78,0.19,22,210,4423,6997.01,0.55,1932,0
SHP04364,Supplier_A,Processors,3399,1137,0.73,0.04,28,2810,1235,16213.07,0.19,1246,1
SHP04365,Supplier_C,Sensors,4949,1963,0.74,0.32,15,1614,8993,9215.01,0.82,839,1
SHP04366,Supplier_A,Displays,2135,1928,0.93,0.34,5,2478,6224,568.21,0.78,609,0
SHP04367,Supplier_A,Microchips,2963,1906,0.83,0.07,20,293,2230,18916.73,0.97,693,1
SHP04368,Supplier_A,Displays,1976,616,0.74,0.12,23,232,1238,5485.81,0.09,2627,0
SHP04369,Supplier_B,Microchips,4951,635,0.8,0.03,29,593,5924,16696.22,0.59,854,1
SHP04370,Supplier_D,Displays,2328,934,0.85,0.28,7,2876,1051,16420.1,0.49,1562,1
SHP04371,Supplier_B,Microchips,696,178,0.95,0.12,21,1621,2056,3666.29,0.67,2874,1
SHP04372,Supplier_D,Microchips,3706,305,0.89,0.21,10,142,9213,9743.05,0.98,1297,1
SHP04373,Supplier_D,Batteries,2774,983,0.75,0.03,12,2465,9498,1283.88,0.53,445,0
SHP04374,Supplier_A,Microchips,3989,280,0.75,0.26,23,208,8609,7413.76,0.69,204,1
SHP04375,Supplier_C,Microchips,3606,1570,0.82,0.19,16,2495,3609,14754.09,0.35,1692,0
SHP04376,Supplier_A,Batteries,1934,1210,0.72,0.26,10,487,4600,5122.85,0.3,887,1
SHP04377,Supplier_C,Processors,1495,912,0.92,0.28,12,2470,2965,2783.99,0.34,1578,0
SHP04378,Supplier_D,Processors,1686,1528,0.82,0.05,27,355,7532,10388.91,0.04,1417,0
SHP04379,Supplier_A,Batteries,211,1986,0.8,0.21,11,2023,4578,10971.23,0.28,2942,0
SHP04380,Supplier_C,Sensors,552,404,0.85,0.23,3,1031,6561,13678.66,0.17,492,0
SHP04381,Supplier_B,Microchips,2903,1697,0.91,0.19,23,2426,3543,15303.19,0.46,2343,1
SHP04382,Supplier_C,Microchips,2731,1558,0.87,0.08,15,1938,1504,14068.29,0.46,2132,0
SHP04383,Supplier_A,Batteries,2286,1893,0.93,0.28,5,392,9328,16985.54,0.77,2569,1
SHP04384,Supplier_B,Batteries,4448,195,0.88,0.35,3,2821,6084,4846.68,0.5,1600,1
SHP04385,Supplier_C,Sensors,2104,1106,0.93,0.34,6,1938,5014,11610.45,0.46,980,1
SHP04386,Supplier_C,Processors,1559,309,0.9,0.28,15,1951,7307,7521.86,0.23,317,0
SHP04387,Supplier_C,Displays,2042,136,0.76,0.16,16,2255,4614,19261.19,0.85,2300,0
SHP04388,Supplier_C,Processors,3593,892,0.72,0.13,20,1183,6142,9085.45,0.09,1905,1
SHP04389,Supplier_C,Microchips,1957,314,0.96,0.04,7,2447,7071,19214.42,0.98,2184,1
SHP04390,Supplier_B,Batteries,161,1905,0.97,0.16,28,2823,5806,15496.78,0.48,789,0
SHP04391,Supplier_D,Sensors,1594,1615,0.91,0.07,16,414,1506,14510.05,0.19,1471,0
SHP04392,Supplier_B,Processors,1280,441,0.91,0.1,15,1970,5003,10085.49,0.35,811,0
SHP04393,Supplier_B,Sensors,2888,281,0.78,0.31,9,2112,9899,9145.87,0.02,2094,0
SHP04394,Supplier_B,Processors,1975,950,0.86,0.34,21,2250,8611,10767.69,0.17,2457,0
SHP04395,Supplier_D,Microchips,2308,637,0.99,0.33,13,581,2707,6225.84,0.34,1760,0
SHP04396,Supplier_A,Displays,4736,496,0.95,0.08,5,1125,9493,18137.94,0.55,1922,1
SHP04397,Supplier_D,Sensors,4821,1202,0.79,0.32,22,904,3444,15989.45,0.13,2397,0
SHP04398,Supplier_B,Sensors,205,1344,0.79,0.07,7,518,9509,16127.22,0.68,1502,0
SHP04399,Supplier_C,Displays,1254,1162,0.84,0.19,12,1394,6906,8946.5,0.84,1041,1
SHP04400,Supplier_C,Sensors,3528,515,0.82,0.23,24,928,3955,1886.23,0.57,2887,1
SHP04401,Supplier_B,Sensors,4187,983,0.81,0.17,23,2693,3927,13820.01,0.3,2772,0
SHP04402,Supplier_C,Processors,1808,1243,0.88,0.33,8,416,1857,7801.06,0.12,191,1
SHP04403,Supplier_B,Processors,2923,177,0.7,0.13,26,2052,3720,17473.39,0.02,1565,1
SHP04404,Supplier_C,Displays,4025,1247,0.92,0.19,5,690,4022,15716.6,0.73,1804,0
SHP04405,Supplier_D,Microchips,2008,1099,0.91,0.04,27,911,9868,3333.9,0.63,2722,0
SHP04406,Supplier_A,Sensors,2149,622,0.94,0.3,16,2991,1378,12233.46,0.48,2631,0
SHP04407,Supplier_A,Microchips,4564,560,0.94,0.16,2,1484,9408,13998.17,0.1,2981,1
SHP04408,Supplier_D,Displays,1374,537,0.86,0.25,10,638,7058,11578.68,0.21,2449,0
SHP04409,Supplier_D,Displays,1045,940,0.93,0.25,24,1379,8418,10523.82,0.82,587,0
SHP04410,Supplier_B,Processors,4004,628,0.84,0.24,21,141,5963,4943.33,0.48,583,1
SHP04411,Supplier_B,Sensors,2327,999,0.98,0.19,27,507,5851,5100.18,0.96,747,0
SHP04412,Supplier_B,Batteries,3896,455,0.76,0.11,9,1125,3989,15476.16,1.0,650,1
SHP04413,Supplier_C,Displays,392,1099,0.97,0.23,13,1934,4830,864.45,0.8,2044,0
SHP04414,Supplier_B,Sensors,4779,1156,0.77,0.34,8,1194,6403,15688.75,0.26,2610,1
SHP04415,Supplier_D,Microchips,2322,413,0.73,0.3,29,2044,7850,10772.58,0.23,1473,1
SHP04416,Supplier_A,Processors,4073,1440,0.83,0.06,19,1964,2939,18756.34,0.25,402,0
SHP04417,Supplier_C,Microchips,2591,1133,0.88,0.03,2,2089,5694,19947.77,0.99,517,0
SHP04418,Supplier_B,Displays,2575,600,0.77,0.18,10,1565,8325,13437.95,0.34,2215,1
SHP04419,Supplier_C,Displays,4960,1708,0.86,0.28,8,1453,8715,8539.02,0.71,2204,1
SHP04420,Supplier_C,Microchips,3829,341,0.93,0.12,15,436,9427,9764.18,0.96,1593,1
SHP04421,Supplier_B,Displays,527,838,0.77,0.25,27,2031,8627,4482.2,0.82,1276,1
SHP04422,Supplier_C,Sensors,3072,1959,0.87,0.33,2,1680,5195,2435.07,0.6,300,1
SHP04423,Supplier_A,Displays,206,865,0.8,0.17,14,1734,3786,11785.89,0.17,2746,0
SHP04424,Supplier_D,Processors,3719,1867,0.85,0.1,21,1362,2377,16207.15,0.17,929,0
SHP04425,Supplier_D,Sensors,4854,240,0.89,0.32,16,1842,3755,5604.45,0.49,1371,0
SHP04426,Supplier_A,Batteries,3433,510,0.8,0.18,6,420,3083,8683.23,0.95,1237,0
SHP04427,Supplier_C,Displays,4092,1877,0.99,0.15,6,2281,5409,11318.09,0.9,1501,0
SHP04428,Supplier_B,Displays,1325,713,0.86,0.14,15,821,7570,18204.01,0.17,1839,0
SHP04429,Supplier_C,Processors,4104,1969,0.94,0.16,15,1735,5612,3203.31,0.29,2282,1
SHP04430,Supplier_A,Processors,4350,282,0.91,0.24,15,254,7107,5119.22,0.59,873,1
SHP04431,Supplier_C,Microchips,3468,523,0.95,0.16,6,1003,5104,18411.34,0.48,1049,0
SHP04432,Supplier_D,Microchips,995,1478,0.75,0.13,12,2269,4549,1270.94,0.12,1246,0
SHP04433,Supplier_C,Microchips,4005,707,0.76,0.27,20,874,5152,13294.25,0.37,2742,1
SHP04434,Supplier_A,Processors,1720,320,0.84,0.09,6,271,8657,12970.75,0.95,2360,0
SHP04435,Supplier_D,Microchips,3963,1920,0.95,0.09,5,1241,6478,7973.46,0.95,886,0
SHP04436,Supplier_C,Microchips,2392,1207,0.76,0.25,16,1129,3641,9629.21,0.56,2649,1
SHP04437,Supplier_C,Batteries,1485,220,0.98,0.31,22,1648,6025,17170.9,0.64,1398,0
SHP04438,Supplier_D,Microchips,3999,1488,0.74,0.1,8,2712,8764,3717.15,0.22,1359,0
SHP04439,Supplier_B,Displays,3692,77,0.75,0.08,6,1958,3112,5015.57,0.74,1669,1
SHP04440,Supplier_D,Processors,2533,185,0.75,0.24,16,216,4500,10490.83,0.05,270,0
SHP04441,Supplier_B,Sensors,2906,974,0.87,0.22,15,1592,6987,8490.04,0.22,1776,1
SHP04442,Supplier_A,Batteries,3483,454,0.97,0.17,25,191,8624,11700.26,0.01,2567,1
SHP04443,Supplier_A,Processors,1401,1026,0.77,0.05,25,2222,2629,18456.36,0.39,1220,1
SHP04444,Supplier_D,Processors,858,937,0.86,0.05,4,139,8361,18383.49,0.85,2971,0
SHP04445,Supplier_D,Displays,846,1578,0.75,0.28,6,360,7260,4985.36,0.98,2168,1
SHP04446,Supplier_A,Microchips,692,1314,0.88,0.17,13,1444,7922,6391.82,0.67,2437,0
SHP04447,Supplier_B,Displays,2986,905,0.74,0.3,21,2313,8166,3660.34,0.74,2769,1
SHP04448,Supplier_A,Microchips,4211,493,0.84,0.21,15,1259,1478,18591.91,0.26,1916,1
SHP04449,Supplier_D,Microchips,1168,483,0.89,0.22,6,932,2310,8258.35,0.52,1205,0
SHP04450,Supplier_A,Processors,3407,1301,0.87,0.33,25,810,3143,9269.25,0.74,2254,0
SHP04451,Supplier_D,Microchips,802,558,0.74,0.07,5,2193,1413,16151.5,0.5,1902,0
SHP04452,Supplier_D,Batteries,4808,1872,0.75,0.2,22,2807,4936,10502.98,0.09,1910,1
SHP04453,Supplier_A,Batteries,204,1376,0.89,0.04,17,1409,9187,2835.23,0.74,2836,0
SHP04454,Supplier_B,Batteries,1597,83,0.93,0.14,8,1588,2394,9038.05,0.22,2053,0
SHP04455,Supplier_C,Processors,3933,1075,0.96,0.07,4,198,3623,12795.22,0.1,2021,0
SHP04456,Supplier_A,Displays,495,411,0.94,0.08,23,764,3290,14524.58,0.48,2433,0
SHP04457,Supplier_C,Sensors,3617,1268,0.98,0.33,26,2980,1638,13084.36,0.07,720,1
SHP04458,Supplier_A,Microchips,2753,655,0.82,0.22,28,1475,1352,2824.02,0.63,1673,1
SHP04459,Supplier_C,Sensors,3391,1913,0.8,0.31,5,1767,1139,6434.72,0.64,2930,1
SHP04460,Supplier_B,Displays,2110,1381,0.71,0.17,21,1404,9443,14804.51,0.26,827,1
SHP04461,Supplier_B,Displays,3981,1720,0.83,0.22,23,1300,9860,17663.71,0.96,2975,1
SHP04462,Supplier_A,Processors,2088,765,0.89,0.03,7,1877,4842,1420.14,0.82,231,0
SHP04463,Supplier_D,Batteries,4637,299,0.94,0.17,4,2455,9508,1323.47,0.11,438,0
SHP04464,Supplier_C,Batteries,1768,196,0.78,0.21,2,2685,5018,13046.39,0.75,320,0
SHP04465,Supplier_D,Displays,4862,1419,0.85,0.03,4,2413,3926,11186.9,0.35,881,1
SHP04466,Supplier_D,Processors,1151,397,0.89,0.28,25,2982,7892,3529.11,0.75,2996,0
SHP04467,Supplier_D,Processors,2941,1327,0.86,0.12,9,1582,8242,11191.69,0.8,176,0
SHP04468,Supplier_B,Microchips,4823,448,0.78,0.17,17,1551,2052,19502.5,0.15,2752,0
SHP04469,Supplier_A,Batteries,3684,1407,0.93,0.2,23,1501,4563,12802.55,0.66,691,1
SHP04470,Supplier_A,Displays,447,1249,0.75,0.35,8,499,2343,9258.25,0.86,2197,0
SHP04471,Supplier_B,Sensors,1363,174,0.96,0.05,19,1885,1569,16636.88,0.32,2895,1
SHP04472,Supplier_B,Batteries,4765,812,0.98,0.2,10,2942,8690,4650.04,0.08,1466,0
SHP04473,Supplier_A,Microchips,2842,447,0.81,0.2,4,139,4916,8579.37,0.03,431,0
SHP04474,Supplier_D,Processors,2173,180,0.81,0.04,19,2638,3923,10791.47,0.11,1275,0
SHP04475,Supplier_C,Displays,3248,1635,0.92,0.23,17,225,5545,10338.53,0.0,2825,0
SHP04476,Supplier_C,Batteries,1451,654,0.83,0.11,22,1493,4925,18458.96,0.33,1504,0
SHP04477,Supplier_C,Sensors,2921,941,0.71,0.05,2,1805,4252,6207.03,0.3,1057,0
SHP04478,Supplier_D,Microchips,3927,871,0.97,0.08,22,2745,8558,1601.82,0.11,2468,1
SHP04479,Supplier_A,Microchips,769,951,0.82,0.29,27,2998,4392,18369.36,0.65,1213,1
SHP04480,Supplier_B,Batteries,4913,994,0.76,0.05,21,2063,3617,4732.82,0.99,628,1
SHP04481,Supplier_A,Sensors,2746,1480,0.86,0.17,17,2784,6935,7891.05,0.9,967,1
SHP04482,Supplier_D,Microchips,366,781,0.76,0.08,13,2491,5355,10852.39,0.25,2036,0
SHP04483,Supplier_B,Displays,1538,1919,0.76,0.07,7,1339,3013,19529.67,0.77,840,1
SHP04484,Supplier_D,Microchips,2793,383,0.86,0.09,29,553,2927,10937.73,0.94,1406,1
SHP04485,Supplier_C,Sensors,1122,1093,0.81,0.18,22,1005,6332,9230.99,0.91,1857,0
SHP04486,Supplier_C,Processors,2137,254,0.87,0.1,10,1350,7258,11880.95,0.88,1356,0
SHP04487,Supplier_D,Processors,664,1676,0.99,0.05,22,2197,5547,19430.76,0.79,1475,0
SHP04488,Supplier_B,Batteries,1159,1005,0.95,0.28,14,1515,7915,16449.92,0.29,815,0
SHP04489,Supplier_B,Sensors,1524,404,0.7,0.2,25,474,4719,3794.88,0.08,532,1
SHP04490,Supplier_A,Microchips,4223,1246,0.71,0.07,13,1947,2682,16163.57,0.49,2104,0
SHP04491,Supplier_C,Microchips,319,1262,0.88,0.18,14,1103,1384,16901.43,0.05,2117,0
SHP04492,Supplier_A,Processors,505,873,0.88,0.04,19,955,5708,13968.54,1.0,2527,1
SHP04493,Supplier_A,Processors,1737,1075,0.95,0.21,20,2593,4036,13316.05,0.36,356,1
SHP04494,Supplier_D,Displays,2418,1946,0.88,0.13,20,1936,8023,9097.1,0.96,2544,0
SHP04495,Supplier_D,Processors,1859,990,0.77,0.05,20,700,5652,13013.06,0.77,2936,0
SHP04496,Supplier_A,Displays,1774,217,0.84,0.08,7,1047,5445,14882.71,0.41,2404,1
SHP04497,Supplier_C,Microchips,891,417,0.93,0.13,17,1976,1389,2894.99,0.12,2306,0
SHP04498,Supplier_D,Displays,3682,585,0.97,0.29,8,1260,3918,5517.93,0.24,2976,0
SHP04499,Supplier_A,Displays,1409,1998,0.77,0.08,8,2237,3113,4284.6,0.67,302,0
SHP04500,Supplier_A,Batteries,3933,1012,0.86,0.06,29,2417,2142,16903.63,0.83,2137,0
SHP04501,Supplier_A,Processors,4512,1950,0.75,0.19,24,418,1745,13760.05,0.98,787,0
SHP04502,Supplier_A,Displays,1430,629,0.84,0.2,29,2394,7151,9290.18,0.13,181,1
SHP04503,Supplier_A,Microchips,4546,1443,0.73,0.05,20,2893,2730,16608.09,0.16,1569,1
SHP04504,Supplier_A,Sensors,610,1779,0.97,0.11,17,2097,5385,14477.24,0.04,1148,0
SHP04505,Supplier_D,Displays,2672,1669,0.89,0.11,18,2598,5123,18315.07,0.26,117,0
SHP04506,Supplier_C,Processors,4029,999,0.95,0.08,23,308,4230,1997.74,0.82,1060,0
SHP04507,Supplier_A,Batteries,591,1510,0.99,0.12,20,1686,3514,10428.57,0.2,1919,1
SHP04508,Supplier_B,Microchips,1717,256,0.75,0.03,17,1617,2769,14281.58,0.55,1895,1
SHP04509,Supplier_D,Batteries,2156,1122,0.9,0.24,17,1194,9299,4546.12,0.45,120,0
SHP04510,Supplier_D,Sensors,1620,593,0.96,0.35,20,67,3486,6878.96,0.33,1271,0
SHP04511,Supplier_A,Displays,1683,1902,0.87,0.23,16,1382,5298,8670.04,0.62,2785,1
SHP04512,Supplier_D,Displays,1675,1755,0.89,0.14,4,1953,9968,15989.35,0.5,835,0
SHP04513,Supplier_A,Processors,4046,178,0.82,0.24,16,1706,8992,10124.74,0.33,732,1
SHP04514,Supplier_C,Displays,1861,1520,0.9,0.21,26,159,7444,10110.97,0.69,2787,1
SHP04515,Supplier_C,Microchips,2091,663,0.81,0.3,29,380,7021,8902.31,0.28,545,0
SHP04516,Supplier_D,Sensors,3279,84,0.84,0.23,17,1646,7046,4957.49,0.64,386,0
SHP04517,Supplier_D,Batteries,3426,868,0.73,0.23,21,995,9629,18499.89,0.96,967,1
SHP04518,Supplier_B,Sensors,1146,248,0.7,0.09,6,1337,1836,6697.12,0.73,764,0
SHP04519,Supplier_D,Displays,2992,1886,0.72,0.16,20,317,5702,11565.58,0.42,1448,1
SHP04520,Supplier_B,Batteries,2713,126,0.76,0.13,11,484,1641,3401.2,0.75,2347,0
SHP04521,Supplier_C,Processors,3992,418,0.83,0.02,14,2085,4174,8967.75,0.81,2932,0
SHP04522,Supplier_C,Sensors,4244,882,0.71,0.12,16,2547,2808,18124.17,0.33,2098,0
SHP04523,Supplier_A,Batteries,561,575,0.75,0.18,13,2394,8653,19911.57,0.71,247,0
SHP04524,Supplier_C,Batteries,4531,398,0.93,0.22,18,1991,7253,7554.16,0.43,1936,1
SHP04525,Supplier_B,Batteries,1481,555,0.92,0.33,16,1663,4875,3502.82,0.82,2514,0
SHP04526,Supplier_D,Microchips,1245,692,0.93,0.1,29,768,9834,6631.8,0.3,2368,1
SHP04527,Supplier_A,Sensors,3615,287,0.97,0.07,5,2281,9894,6881.21,0.94,327,1
